is_sarcastic,headline,DeepSeek_Sarcasm,Gemini_Sarcasm,Openai_Sarcasm,llama_Sarcasm
FALSE,fight over obama's treasury nominee underscores battles within democratic party,FALSE,FALSE,FALSE,TRUE
TRUE,"rommel, hummel dominate parents' christmas list",TRUE,TRUE,FALSE,TRUE
FALSE,a big myth about how to spot a narcissist,TRUE,TRUE,FALSE,TRUE
TRUE,"doll-housing crisis set to worsen, mean older brother says",TRUE,FALSE,FALSE,TRUE
FALSE,slushing in utah at the end of ski season,FALSE,FALSE,FALSE,TRUE
FALSE,here are the candidates voters think can actually win in november,TRUE,TRUE,FALSE,TRUE
FALSE,missing maryland toddler's body found in ohio creek,TRUE,TRUE,FALSE,TRUE
TRUE,terrified jeb bush beginning to fade from visible spectrum,TRUE,TRUE,TRUE,TRUE
FALSE,adele celebrates 'titanic'-themed 30th birthday,FALSE,TRUE,FALSE,TRUE
TRUE,changing weather inspires area conversationalist,TRUE,FALSE,FALSE,TRUE
TRUE,fourth tool discovered,FALSE,TRUE,FALSE,TRUE
FALSE,"texas public school districts may now store, not trash, leftover food",FALSE,TRUE,FALSE,TRUE
TRUE,"hentai message board features surprisingly close-knit, supportive community",FALSE,TRUE,FALSE,TRUE
TRUE,"hootie and the blowfish: breaking down racial barriers between black, white pussies",TRUE,TRUE,FALSE,TRUE
TRUE,"study: snapping three times leading way to recall movies, actors",TRUE,TRUE,FALSE,TRUE
FALSE,"donald trump insists he has the 'complete power' to pardon, as russia probe persists",TRUE,FALSE,FALSE,TRUE
FALSE,"syria ceasefire, backed by russia and turkey, holds after initial clashes",FALSE,FALSE,FALSE,FALSE
FALSE,french parliament debates 'deep sleep' bill for end of life,TRUE,FALSE,FALSE,FALSE
FALSE,"reality, risk & reward: is us kids tv ripe for authenticity and autonomy?",FALSE,TRUE,FALSE,TRUE
FALSE,"transcript, emails show how tabloid reporters helped harvey weinstein get dirt on women",TRUE,TRUE,FALSE,TRUE
FALSE,trump's america--a not so shining city on the hill,TRUE,FALSE,TRUE,TRUE
FALSE,photographer assumes endless identities in her mother's clothes,TRUE,TRUE,FALSE,TRUE
TRUE,stripper surprised she only talked to 2 homicide detectives today,TRUE,FALSE,TRUE,FALSE
TRUE,justin bieber fan jealous of anne frank,TRUE,FALSE,TRUE,TRUE
FALSE,elevate your leadership in 2016,FALSE,TRUE,FALSE,TRUE
FALSE,woman's face-down halloween dummy gets repeated 911 calls,TRUE,FALSE,FALSE,FALSE
TRUE,259 new objects now available in gummi form,TRUE,TRUE,FALSE,TRUE
TRUE,kremlin agent not even going to bother trying to compromise trump staffer who will be forced to resign in few months,TRUE,TRUE,TRUE,TRUE
FALSE,the future is blurry!,FALSE,TRUE,FALSE,TRUE
FALSE,here's a pg-rated facebook alternative for evangelical christians,TRUE,TRUE,FALSE,TRUE
FALSE,"donald trump is unqualified to be president, majority of american voters say",FALSE,TRUE,FALSE,TRUE
TRUE,body given false hope with first piece of fruit in 9 days,TRUE,FALSE,FALSE,FALSE
FALSE,missouri democrats filibuster for 39 hours to stop anti-gay 'religious freedom' bill,TRUE,TRUE,FALSE,TRUE
FALSE,9-year-old reporter told to just be 'cute' has landed a book deal,TRUE,TRUE,FALSE,TRUE
FALSE,this craigslist missed connection is delightfully feminist,TRUE,TRUE,FALSE,TRUE
TRUE,african nation not war-torn,FALSE,FALSE,FALSE,TRUE
FALSE,"three chinese tourists dead, six people missing in borneo shipwreck",FALSE,FALSE,FALSE,TRUE
TRUE,god announces successful test of first category 7 hurricane,TRUE,TRUE,FALSE,TRUE
TRUE,lone geek sits off by self reading the silmarillion throughout recess,TRUE,TRUE,FALSE,TRUE
FALSE,this is what happens when you ask arya stark to write your yearbook quote,TRUE,FALSE,TRUE,TRUE
TRUE,alex jones pleads with sandy hook parents to imagine pain an expensive lawsuit would cause him,TRUE,TRUE,TRUE,TRUE
FALSE,rescue animals get the help they need thanks to online donations,FALSE,TRUE,FALSE,TRUE
TRUE,goldfish can't stand bowlmate,TRUE,FALSE,FALSE,TRUE
FALSE,john legend speaks to the crack in the system caused by mass incarceration,TRUE,TRUE,FALSE,TRUE
FALSE,police launch investigation after video appears to show cop shoving man in wheelchair into street,TRUE,FALSE,FALSE,TRUE
TRUE,nasa discovers distant planet located outside funding capabilities,TRUE,FALSE,TRUE,FALSE
FALSE,judge who asked 'why couldn't you keep knees together?' resigns,TRUE,FALSE,FALSE,TRUE
FALSE,white house prepares to send congress $15 billion spending cuts package,FALSE,FALSE,FALSE,TRUE
FALSE,"gop race heads to south carolina, known for dirty tricks and brawls",TRUE,TRUE,FALSE,TRUE
FALSE,kindergartener allegedly barred from school because she has two moms,TRUE,TRUE,FALSE,TRUE
FALSE,"george will trashes bill o'reilly: 'wise, he is not'",TRUE,TRUE,TRUE,TRUE
FALSE,ohio voters will get to decide on legalizing marijuana,FALSE,TRUE,FALSE,TRUE
FALSE,the best ifttt recipes to make the most of your vacation,FALSE,TRUE,FALSE,TRUE
TRUE,last living california raisin dies of prostate cancer,TRUE,FALSE,FALSE,TRUE
FALSE,"microsoft debuts surface book, its first laptop, plus other new gizmos",FALSE,TRUE,FALSE,TRUE
TRUE,fda confirms psilocybin reduces risk of mindlessly following society's rules like fucking lemming,TRUE,TRUE,TRUE,TRUE
FALSE,fourth death in new york legionnaire's disease outbreak,FALSE,FALSE,FALSE,TRUE
TRUE,national weather service to give hurricanes full names,TRUE,FALSE,FALSE,FALSE
FALSE,william h. macy has ultimate dad moment dancing with his daughter before prom,FALSE,TRUE,FALSE,TRUE
FALSE,warm temperatures bring hot deals on winter gear,FALSE,FALSE,FALSE,TRUE
TRUE,sarah huckabee sanders flatly rejects jim acosta's assertion that he's jim acosta,TRUE,FALSE,FALSE,TRUE
TRUE,reno orders investigation of u.s. department of corruption,TRUE,FALSE,FALSE,TRUE
TRUE,billions of electric signals between neurons allow brain to imagine what michael imperioli looks like,TRUE,TRUE,FALSE,TRUE
FALSE,unapologetic self-portraits that shatter perceptions of disability,FALSE,TRUE,FALSE,TRUE
TRUE,scientists discover eating serves function other than easing anxiety,TRUE,FALSE,FALSE,FALSE
FALSE,libraries burning: from sarajevo to mosul,FALSE,FALSE,FALSE,TRUE
FALSE,what i realized after years of searching for my soulmate,FALSE,TRUE,FALSE,TRUE
FALSE,astoria characters: the charity stager,TRUE,FALSE,FALSE,TRUE
TRUE,dolby theatre usher throws out matt damon for attempting to film oscars with camcorder,TRUE,TRUE,FALSE,TRUE
TRUE,600-pound butter cow sculpture wins iowa caucus,TRUE,TRUE,FALSE,TRUE
TRUE,bill o'reilly tearfully packs up framed up-skirt photos from desk,TRUE,TRUE,FALSE,TRUE
FALSE,"trump's army secretary pick is victim of 'gay gestapo,' right wing activists claim",TRUE,TRUE,FALSE,TRUE
TRUE,candidates preparing for colorado debate conditions with high-altitude speaking drills,TRUE,FALSE,FALSE,TRUE
FALSE,"the drama desks, all the way, m&m's and more",TRUE,TRUE,FALSE,TRUE
TRUE,magazine editor undergoes sleek new redesign,FALSE,TRUE,FALSE,TRUE
TRUE,town nervously welcomes veteran back home,FALSE,TRUE,FALSE,TRUE
TRUE,local student also a poet,FALSE,FALSE,FALSE,TRUE
FALSE,'it's a wonderful life' was almost too racy for theaters,TRUE,FALSE,FALSE,TRUE
FALSE,ariana grande performs 'break free' on 'snl',FALSE,FALSE,FALSE,TRUE
TRUE,unconditional love given to 15-year-old who just called mom a bitch in middle of hollister,TRUE,TRUE,TRUE,TRUE
TRUE,newborn prince of cambridge begins consolidating power by having family imprisoned in tower of london,TRUE,TRUE,TRUE,TRUE
TRUE,congress abandons wikiconstitution,TRUE,FALSE,FALSE,TRUE
FALSE,2016: all about the electorate,TRUE,FALSE,FALSE,TRUE
TRUE,self-defense instructor keeps a couple of secrets to himself,TRUE,TRUE,FALSE,TRUE
TRUE,adorable puppy nets owner handjob,TRUE,FALSE,FALSE,TRUE
FALSE,10 super annoying things we can't help but whine about,TRUE,FALSE,FALSE,TRUE
TRUE,man bitten by radioactive sloth does the lying-around-all-day of 10 normal men,TRUE,TRUE,TRUE,TRUE
TRUE,quake claims 500 hours,TRUE,FALSE,FALSE,TRUE
FALSE,teen football recruit makes bold statement about black lives at training camp,TRUE,TRUE,FALSE,TRUE
FALSE,10 of illinois' safest cities,TRUE,TRUE,FALSE,TRUE
TRUE,unconsciousness faked to make anesthesiologist feel better,TRUE,TRUE,FALSE,TRUE
TRUE,trump hails gorsuch as fierce protector of future amendment allowing president to temporarily suspend right to assemble,TRUE,TRUE,FALSE,TRUE
TRUE,historical archives: two feared dead in near-by child-birth,TRUE,FALSE,FALSE,TRUE
TRUE,prison warden vows to take away el chapo's tunnel privileges if captured,TRUE,TRUE,FALSE,TRUE
FALSE,"mothers, precious and misunderstood: the many mothers i have met",FALSE,TRUE,FALSE,TRUE
TRUE,new 'baby weinstein' tapes prepare infants for career in entertainment law,TRUE,FALSE,FALSE,TRUE
FALSE,5 steps to get you from shy to sociable,TRUE,TRUE,FALSE,TRUE
FALSE,who were you on 9/11?,FALSE,FALSE,FALSE,TRUE
FALSE,california marijuana businesses get their first commercial insurer,FALSE,TRUE,FALSE,TRUE
FALSE,"what really happens when you're infected with measles, in one chart",TRUE,TRUE,FALSE,TRUE
TRUE,labor secretary letting 8 million unemployed americans crash at his place until they get back on their feet,TRUE,TRUE,FALSE,TRUE
FALSE,republicans face some last-minute doubts on tax proposal,FALSE,FALSE,FALSE,TRUE
TRUE,pope beatifies god in important step toward sainthood,TRUE,FALSE,FALSE,TRUE
TRUE,presence of three round objects triggers juggling reflex in local man,TRUE,TRUE,FALSE,TRUE
FALSE,the lgbt activist's question that left ben carson speechless,FALSE,TRUE,FALSE,TRUE
FALSE,you'll want to get inked after seeing this tattoo artist's masterful work,TRUE,TRUE,FALSE,TRUE
TRUE,many senators developing simple tools for governing,FALSE,TRUE,FALSE,TRUE
FALSE,mike pence says he 'stands with the president' on charlottesville,FALSE,TRUE,FALSE,TRUE
TRUE,new study confirms sharks just really angry dolphins,TRUE,TRUE,TRUE,TRUE
TRUE,high school student council passes nonbinding resolution,TRUE,FALSE,FALSE,TRUE
FALSE,twitter wins dismissal of lawsuit alleging islamic state support: federal judge,FALSE,FALSE,FALSE,TRUE
FALSE,teacher allegedly shares nude photos of her boob job with students,TRUE,FALSE,FALSE,TRUE
TRUE,report: at least 14 different types of animals crawl on you while you sleep,TRUE,FALSE,FALSE,TRUE
FALSE,"young democrats prefer bernie sanders, new poll finds",FALSE,TRUE,FALSE,TRUE
TRUE,nation not about to start giving a shit about canadian politics,TRUE,FALSE,TRUE,TRUE
FALSE,"almost 9 million people enroll in obamacare, despite trump's sabotage attempts",FALSE,FALSE,FALSE,TRUE
FALSE,"would bernie sanders supporters take $200,000 from goldman sachs for a speech?",FALSE,TRUE,FALSE,TRUE
FALSE,the best chance to defeat roy moore may be for the democratic party to lie low,TRUE,TRUE,FALSE,TRUE
FALSE,14 snapshots that summed up parenthood in 2014,FALSE,FALSE,FALSE,FALSE
FALSE,ryan seacrest sells 'squad goals' series to cbs,FALSE,TRUE,FALSE,TRUE
FALSE,pope francis on meeting rohingya refugees: 'i wept',TRUE,TRUE,FALSE,TRUE
FALSE,gop sen. bob corker: trump hasn't demonstrated 'stability' or 'competence',FALSE,FALSE,FALSE,TRUE
TRUE,biden loses control of butterfly knife during commencement speech,TRUE,FALSE,FALSE,TRUE
TRUE,new office manager provides terrifying glimpse into plans for regime by placing new collection of teas in drawer,TRUE,TRUE,FALSE,TRUE
FALSE,you have to love yourself first,TRUE,TRUE,FALSE,TRUE
TRUE,"quick, painless death tops holiday wish list of local veal calf",TRUE,TRUE,FALSE,TRUE
FALSE,trump lawyers dish on russia probe at steakhouse as nyt reporter listens in,TRUE,FALSE,FALSE,TRUE
TRUE,now that's what i call shitty music 8 tops album charts,TRUE,TRUE,TRUE,TRUE
TRUE,4 hours scrolling through facebook before bed referred to as 'winding down',TRUE,FALSE,FALSE,TRUE
FALSE,this man's proposal to his boyfriend is a musical moment you need to see to believe,TRUE,TRUE,FALSE,TRUE
TRUE,report: no gay people actually refer to selves as 'same-sex couple',TRUE,TRUE,FALSE,TRUE
TRUE,supreme court understudy fills in for scalia,TRUE,TRUE,FALSE,TRUE
TRUE,83rd birthday party stretches definition of party,TRUE,FALSE,FALSE,TRUE
FALSE,"because i'm gay and in high school, legislators don't care about my health",TRUE,FALSE,FALSE,TRUE
FALSE,fighting with monsters,TRUE,FALSE,FALSE,TRUE
FALSE,"surprise, surprise: christopher nolan is not a fan of netflix",TRUE,TRUE,FALSE,TRUE
FALSE,lin-manuel miranda is raffling a 'hamilton' date to raise money for immigrants,TRUE,TRUE,FALSE,TRUE
TRUE,seeing eye dog really blows off some steam in dog park,TRUE,TRUE,FALSE,TRUE
FALSE,amanda seyfried gave birth to her first child,FALSE,FALSE,FALSE,TRUE
TRUE,college freshman already loves it,TRUE,TRUE,FALSE,TRUE
FALSE,refugee blues,FALSE,FALSE,FALSE,TRUE
TRUE,lanthanum quits periodic table of elements,TRUE,TRUE,FALSE,TRUE
FALSE,7 full podcast seasons for your holiday binge-listening pleasure,TRUE,FALSE,FALSE,TRUE
FALSE,watch top chef michael voltaggio read one-star yelp reviews,TRUE,FALSE,FALSE,TRUE
TRUE,frustrated dad at restaurant just wants a normal burger,FALSE,FALSE,FALSE,TRUE
FALSE,a triple amputee's dream wedding brings community together,FALSE,TRUE,FALSE,TRUE
FALSE,rand's filibuster two-fer,TRUE,TRUE,FALSE,TRUE
FALSE,these 8 arab cartoonists fight for freedom of expression every day,FALSE,TRUE,FALSE,TRUE
TRUE,some sense knocked into girlfriend's son,TRUE,TRUE,FALSE,TRUE
TRUE,biologists still uncertain about evolutionary function of ugly people,TRUE,FALSE,FALSE,FALSE
FALSE,policewoman flashed more than her badge at cop conference: report,TRUE,FALSE,FALSE,TRUE
TRUE,hot new 'murder craze' sweeps chicago,TRUE,FALSE,FALSE,TRUE
FALSE,ruth bader ginsburg says 'cooler heads' should prevail on supreme court vacancy,FALSE,TRUE,FALSE,TRUE
TRUE,elementary schooler clearly just learned to swear,TRUE,FALSE,FALSE,TRUE
FALSE,bp's clean water act fines will be smaller than gulf states thought,TRUE,FALSE,FALSE,FALSE
TRUE,two hipsters angrily call each other 'hipster',TRUE,FALSE,FALSE,TRUE
FALSE,man carrying knife and bible fatally shot by st. louis county police,FALSE,FALSE,FALSE,TRUE
TRUE,lara flynn boyle's publicist warns interviewer upfront,TRUE,FALSE,FALSE,FALSE
TRUE,riverboat horseracing fails utterly,TRUE,FALSE,FALSE,TRUE
TRUE,"reagan to be honored with $5,000-a-head funeral",TRUE,FALSE,FALSE,TRUE
FALSE,she was shot and survived. now she has to relive the worst night of her life.,TRUE,FALSE,FALSE,TRUE
TRUE,u.s. leads world in mexican-food availability,FALSE,FALSE,FALSE,TRUE
TRUE,report: peaceful transfer of power makes last-minute push to become most pressing issue of 2016 election,FALSE,FALSE,FALSE,TRUE
TRUE,u.s. upset after aliens land in italy,TRUE,FALSE,FALSE,TRUE
FALSE,27 delicious ways to do a vegan holiday feast,TRUE,TRUE,FALSE,TRUE
TRUE,apple announces plans for new ipad with extra storage drawer,FALSE,TRUE,FALSE,TRUE
FALSE,these epic 360-degree photos will make you feel like you're on vacation,FALSE,TRUE,FALSE,TRUE
TRUE,teacher frustrated no one in beginner yoga class can focus chakras into energy blast,TRUE,FALSE,TRUE,TRUE
TRUE,"parents, baby, godmother all uncomfortable with arrangement",TRUE,FALSE,FALSE,TRUE
TRUE,"area woman slams down phone, waits for it to ring",TRUE,FALSE,FALSE,FALSE
FALSE,britney spears to receive prestigious honor for her lgbtq community support,FALSE,TRUE,FALSE,TRUE
TRUE,law-abiding citizen keeps herself on track with weekly cheat day,FALSE,FALSE,FALSE,TRUE
TRUE,f. scott fitzgerald estate wondering why the hell ken burns hasn't come knocking yet,TRUE,FALSE,TRUE,TRUE
FALSE,conservatives urge facebook users to use american flag filter to fight against rainbow pics,TRUE,FALSE,FALSE,TRUE
FALSE,aviva sees the light,FALSE,TRUE,FALSE,TRUE
TRUE,ruby tuesday waiter warns jill stein her green party response to trump speech disrupting other diners,TRUE,FALSE,FALSE,TRUE
TRUE,stressed-out sean hannity buys 12 little cabins in maine to get away from it all,TRUE,TRUE,FALSE,TRUE
TRUE,"new report finds link between each passing day, jeanette getting more beautiful",TRUE,FALSE,FALSE,TRUE
TRUE,nation's sleep experts recommend cutting down on strobe light before bedtime,TRUE,FALSE,FALSE,TRUE
FALSE,israel terrorizes palestinians in gaza,FALSE,FALSE,FALSE,TRUE
FALSE,this is why so many boomers are delaying retirement,FALSE,TRUE,FALSE,TRUE
TRUE,lunar olympic officials continue search for missing pole vaulter,TRUE,FALSE,FALSE,FALSE
FALSE,bernie sanders and mike lee want a fight with the saudis. trump's working to stop them.,FALSE,FALSE,FALSE,TRUE
TRUE,boss thinks female employee might be ready to handle job she's been doing for past 2 years,FALSE,FALSE,FALSE,TRUE
TRUE,of course busy bartender doesn't mind taking picture of you and your friends,TRUE,FALSE,TRUE,TRUE
FALSE,do you have to pay income taxes on social security benefits?,FALSE,TRUE,FALSE,TRUE
FALSE,the hilarious hipster classifieds you'll (probably) never see online,TRUE,TRUE,TRUE,TRUE
TRUE,second-grade music student goes nuts with cowbell,TRUE,TRUE,FALSE,TRUE
TRUE,temporary worker permanently scarred,TRUE,TRUE,FALSE,TRUE
TRUE,antarctic observational comic running out of ideas,TRUE,FALSE,FALSE,TRUE
TRUE,area man takes metallica audio tour of art museum,TRUE,FALSE,FALSE,TRUE
FALSE,congressman says new york city gunman got 'raw deal',TRUE,FALSE,FALSE,TRUE
FALSE,activists: isis militants kill over 100 in attack on syrian regime-held area,FALSE,TRUE,FALSE,TRUE
FALSE,the uncertain fate of the man in the police brutality image that shocked kenya,TRUE,TRUE,FALSE,TRUE
TRUE,god loses tip of finger in black hole accident,TRUE,FALSE,FALSE,TRUE
FALSE,"gary richrath, guitarist and songwriter for reo speedwagon, dead at 65",FALSE,TRUE,FALSE,TRUE
FALSE,15 songs that defined the boomer generation,FALSE,TRUE,FALSE,TRUE
TRUE,"convict sentenced to generating $80,000 to $100,000 in profits for private prison",TRUE,TRUE,FALSE,TRUE
FALSE,"bookworms, this 7-year-old wrote an anthem just for you",TRUE,TRUE,FALSE,TRUE
TRUE,metallica board of directors debates whether new riff will have negative impact on shareholder value,TRUE,TRUE,FALSE,TRUE
FALSE,"big bird, beastie boys mashup tells you how to get to sabotage street",TRUE,TRUE,TRUE,TRUE
FALSE,this unorthodox guided meditation might just get you in the habit,TRUE,TRUE,FALSE,TRUE
FALSE,this texas city has unsafe water for the 4th time in 2 years,FALSE,FALSE,FALSE,TRUE
TRUE,roy moore refusing to withdraw from alabama 13-year-old,TRUE,FALSE,FALSE,TRUE
FALSE,top 10 reasons i'm glad i grew up without facebook,FALSE,TRUE,TRUE,TRUE
TRUE,astronomers celebrate 300th anniversary of discovering sky,FALSE,TRUE,FALSE,TRUE
FALSE,"katie ledecky, 18-year-old u.s. swimming sensation, accidentally breaks world record",FALSE,TRUE,FALSE,TRUE
FALSE,twitter doesn't tire of knocking conor mcgregor's stamina,TRUE,TRUE,FALSE,TRUE
TRUE,historical archives: immoral woodcut discovered in hay loft,TRUE,TRUE,FALSE,TRUE
TRUE,evil genius' cat subpoenaed,TRUE,TRUE,FALSE,TRUE
TRUE,plan to live in storage facility voiced,TRUE,FALSE,FALSE,TRUE
FALSE,watch heroic drivers rescue 2 scared dogs dashing down freeway,FALSE,TRUE,FALSE,TRUE
TRUE,officials investigating hugh hefner's death suspect foreplay,TRUE,FALSE,FALSE,TRUE
TRUE,"completely unrealistic tv character has complex, multifaceted personality",TRUE,FALSE,FALSE,TRUE
TRUE,new bin laden tape contains three previously unreleased monologues,TRUE,TRUE,FALSE,TRUE
FALSE,china's sexiest panda obliterates own record in latest sex romp,TRUE,TRUE,FALSE,TRUE
FALSE,"women in business q&a: laura tenison, founder and managing director, jojo maman b̩b̩",FALSE,FALSE,FALSE,TRUE
FALSE,sir mix-a-lot wasn't trying to speak for women with 'baby got back',FALSE,TRUE,FALSE,TRUE
TRUE,churchgoing widows: what gets them hot?,TRUE,FALSE,FALSE,TRUE
FALSE,naked man sleeps and drinks whiskey on subway (nsfw),TRUE,TRUE,FALSE,TRUE
FALSE,patton oswalt wants you to know 'you're a f**king child' if you don't vote because you hate hillary,TRUE,FALSE,TRUE,TRUE
TRUE,ball park franks introduces new foot-wide hotdogs,TRUE,TRUE,FALSE,TRUE
FALSE,ariana grande issues 'donut fiasco' apology video that doesn't explain donut-licking,TRUE,FALSE,FALSE,TRUE
TRUE,cuba to buy car,TRUE,TRUE,FALSE,TRUE
FALSE,army judge rules trump comments have not influenced bergdahl case,FALSE,FALSE,FALSE,FALSE
FALSE,'the chew' co-host wants her kids to know moms can be more than mothers,FALSE,TRUE,FALSE,TRUE
TRUE,al-qaeda marching band to join macy's parade after incredible audition,TRUE,TRUE,TRUE,TRUE
TRUE,congress approves $15 billion medicruelty,TRUE,FALSE,TRUE,TRUE
FALSE,taco bell: more than just fast food,TRUE,TRUE,FALSE,TRUE
TRUE,pier 1 issues formal apology for rattan death march,TRUE,FALSE,FALSE,TRUE
TRUE,indian sweatshop worker has to work in the fucking dark now too,TRUE,TRUE,TRUE,TRUE
TRUE,loser can't even get wife pregnant,TRUE,FALSE,TRUE,TRUE
TRUE,woman in ninth year of letting boyfriend down easy,TRUE,FALSE,TRUE,TRUE
FALSE,things come apart so easily: asghar farhadi's about elly,TRUE,FALSE,FALSE,TRUE
TRUE,owner pleads with cat to react to fuzzy object,TRUE,FALSE,FALSE,TRUE
TRUE,authorities believe man radicalized while serving 18 years in congress,TRUE,FALSE,TRUE,TRUE
TRUE,gross national product surpassed by grotesque national byproducts,TRUE,FALSE,TRUE,TRUE
FALSE,"maintaining neutrality in the new york times, from jill abramson (video)",FALSE,FALSE,FALSE,FALSE
TRUE,philip morris introduces new marlboro sinus pm cigarettes,TRUE,FALSE,FALSE,TRUE
TRUE,man who got 6-figure book deal from his tumblr account has the fucking nerve to appear on national television,TRUE,TRUE,TRUE,TRUE
FALSE,2015 mix queer experimental film festival coming to nyc,FALSE,FALSE,FALSE,TRUE
TRUE,executioner enters lethal injection room with bag from home depot,TRUE,TRUE,FALSE,TRUE
TRUE,report: middle east quickly running out of land area for violence to spill over to,TRUE,FALSE,TRUE,TRUE
FALSE,8 adorable dogs playing in the snow,FALSE,TRUE,FALSE,TRUE
TRUE,vacationing man misses own remote control,TRUE,FALSE,FALSE,TRUE
FALSE,"emails show richard spencer bounced a $10,565 check for florida event",TRUE,TRUE,FALSE,TRUE
FALSE,10 sustainable etsy stores you should support,FALSE,TRUE,FALSE,TRUE
TRUE,boarding school student receives wet william,FALSE,FALSE,FALSE,TRUE
TRUE,prince charles thinks boys are finally old enough to hear what happened to their mother,TRUE,TRUE,FALSE,TRUE
TRUE,family worried where grandma going with conversation on low-income housing,TRUE,FALSE,FALSE,TRUE
TRUE,plastic bag still up in tree,TRUE,FALSE,FALSE,TRUE
FALSE,"obama, biden endorse tammy duckworth for senate",FALSE,TRUE,FALSE,TRUE
FALSE,a muslim american mother's fears and hopes at dawn of the trump era,FALSE,FALSE,FALSE,TRUE
FALSE,10 things that really make my head explode,TRUE,TRUE,FALSE,TRUE
FALSE,here's why you shouldn't take selfies with pythons,FALSE,TRUE,FALSE,TRUE
TRUE,jim morrison stares creepily out of apartment window,TRUE,TRUE,FALSE,TRUE
FALSE,hillary clinton sends pizza to fans camping out overnight for her book signing,TRUE,TRUE,FALSE,TRUE
FALSE,7 ways college kids home for the summer are exactly like mice,TRUE,FALSE,TRUE,TRUE
FALSE,the secret to successful co-parenting over the holidays,FALSE,TRUE,FALSE,TRUE
TRUE,mc serch updates list of gas-face recipients,TRUE,TRUE,FALSE,TRUE
FALSE,"'dear white people' cast, crew honor jordan edwards with scholarship fund",FALSE,TRUE,FALSE,TRUE
TRUE,department of defense unveils $83 million thing that shoots,TRUE,TRUE,FALSE,TRUE
FALSE,picasso's nude portrait of a pubescent girl sells for $115 million against backdrop of me too,TRUE,TRUE,FALSE,TRUE
FALSE,"jimmy kimmel can't soften daca opponents, even with a cute baby",TRUE,TRUE,FALSE,TRUE
TRUE,one-year-old still waiting for father's first words,TRUE,FALSE,FALSE,TRUE
TRUE,poll: 98% of people picture run-down strip mall parking lot when word 'america' said,TRUE,FALSE,FALSE,TRUE
FALSE,g.w. bush: 'not your government's choice' if you worship or not,TRUE,FALSE,FALSE,TRUE
TRUE,demoted cop unsure why desk job considered punishment,TRUE,FALSE,FALSE,TRUE
TRUE,rescued baby bird wearing out welcome,TRUE,TRUE,FALSE,TRUE
TRUE,fda approves female-libido-enhancing man,TRUE,FALSE,FALSE,TRUE
TRUE,liability waiver carefully lowered into mine shaft,TRUE,TRUE,FALSE,TRUE
TRUE,spanx introduces new shapewear hood to smooth unsightly heads,TRUE,FALSE,FALSE,TRUE
FALSE,a gay couple opens up about building their beautiful family,FALSE,TRUE,FALSE,TRUE
FALSE,the clinton campaign is in 'the barrel.' they have a plan to get out.,FALSE,FALSE,FALSE,TRUE
FALSE,mitch mcconnell admits zika legislation is not clean,TRUE,FALSE,FALSE,TRUE
TRUE,satan to revise bar code system,TRUE,TRUE,FALSE,TRUE
FALSE,martin o'malley fails to make ohio's presidential primary ballot,TRUE,FALSE,FALSE,FALSE
FALSE,bernie sanders took a walk through freddie gray's neighborhood. here's what residents think about it.,FALSE,TRUE,FALSE,TRUE
TRUE,"tea party movement hopelessly divided into enraged, apoplectic factions",TRUE,FALSE,FALSE,TRUE
FALSE,"nbc relocates 'nightly news' to trump tower, for a night",TRUE,FALSE,FALSE,FALSE
FALSE,u.s. life expectancy falls as more people die from illnesses,FALSE,FALSE,FALSE,FALSE
FALSE,a nobel prize for sustainable fashion,FALSE,TRUE,FALSE,TRUE
TRUE,bin laden returns to sea,TRUE,FALSE,FALSE,TRUE
TRUE,"report: thinking about way you look all the time burns 5,000 calories an hour",TRUE,TRUE,FALSE,TRUE
TRUE,cat who seems a little grumpy today dying of esophageal cancer,TRUE,FALSE,FALSE,TRUE
FALSE,melania trump mocked for 'teach kids to be responsible digital citizens' tweet,TRUE,FALSE,TRUE,TRUE
FALSE,lea delaria can make you feel butch without all of the hard work,TRUE,FALSE,FALSE,TRUE
FALSE,mckinney police officer involved in pool party incident resigns,FALSE,FALSE,FALSE,TRUE
FALSE,suspected austin bomber dead in confrontation with police,TRUE,TRUE,FALSE,TRUE
FALSE,ally sheedy knows you still think of her as an '80s basket case,TRUE,FALSE,FALSE,TRUE
FALSE,6 ugly facts about the jets' latest debacle,TRUE,FALSE,FALSE,TRUE
TRUE,learned sage points out that powerball not as much after taxes,TRUE,FALSE,TRUE,TRUE
TRUE,god loses decision-making coin,TRUE,FALSE,FALSE,TRUE
FALSE,allison schmitt proves depression doesn't have to hold you back,FALSE,TRUE,FALSE,TRUE
TRUE,bankrupt toys 'r' us forced to euthanize thousands of hatchimals,TRUE,TRUE,FALSE,TRUE
TRUE,concept car designers struggling to think of cool new ways for doors to open,TRUE,FALSE,FALSE,TRUE
FALSE,7 poses to help you keep your new year's intentions,TRUE,FALSE,FALSE,TRUE
FALSE,"for palestinians, there is no leaving on a jet plane",TRUE,TRUE,FALSE,TRUE
TRUE,brian boitano sobs quietly in dark,TRUE,FALSE,FALSE,TRUE
FALSE,"june, weddings and father's day",FALSE,FALSE,FALSE,TRUE
FALSE,how to grocery shop for lasting beauty,TRUE,TRUE,FALSE,TRUE
FALSE,parenting in the time of viral,FALSE,FALSE,FALSE,TRUE
FALSE,connecticut governor says gun restrictions passed after newtown shooting earned him support,FALSE,TRUE,FALSE,TRUE
